Oscylator harmoniczny - metoda Eulera: $\omega $ = 1, $x_0$ = 1, $v_0$ = 0, $t_\mathrm{max}$ = 100, $\mathrm{d}t$ = 0.01
6.1 1.01368 0.18801 0.983268
6.11 1.01556 0.177873 0.985041
6.12 1.01734 0.167717 0.986715
6.13 1.01902 0.157544 0.98829
6.14 1.02059 0.147354 0.989766
6.15 1.02207 0.137148 0.991144
6.16 1.02344 0.126927 0.992422
6.17 1.02471 0.116693 0.993601
6.18 1.02587 0.106446 0.994681
6.19 1.02694 0.0961872 0.995661
6.2 1.0279 0.0859178 0.996542
6.21 1.02876 0.0756388 0.997323
6.22 1.02951 0.0653512 0.998004
6.23 1.03017 0.0550561 0.998586
6.24 1.03072 0.0447544 0.999068
6.25 1.03117 0.0344472 0.999449
6.26 1.03151 0.0241355 0.999731
6.27 1.03175 0.0138204 0.999913
6.28 1.03189 0.0035029 0.999995
6.29 1.03193 -0.00681601 0.999977
6.3 1.03186 -0.0171353 0.999859
6.31 1.03169 -0.0274538 0.999641
6.32 1.03141 -0.0377707 0.999322
6.33 1.03103 -0.0480848 0.998904
6.34 1.03055 -0.0583952 0.998386
6.35 1.02997 -0.0687007 0.997769
6.36 1.02928 -0.0790004 0.997051
6.37 1.02849 -0.0892932 0.996234
6.38 1.0276 -0.0995781 0.995317
6.39 1.0266 -0.109854 0.994301
6.4 1.0255 -0.12012 0.993185
6.41 1.0243 -0.130375 0.99197
6.42 1.023 -0.140618 0.990655
6.43 1.02159 -0.150848 0.989242
6.44 1.02009 -0.161064 0.98773
6.45 1.01847 -0.171265 0.986119
6.46 1.01676 -0.18145 0.984409
6.47 1.01495 -0.191617 0.982601
6.48 1.01303 -0.201767 0.980694
6.49 1.01101 -0.211897 0.97869
6.5 1.00889 -0.222007 0.976588
6.51 1.00667 -0.232096 0.974388
6.52 1.00435 -0.242163 0.97209
6.53 1.00193 -0.252207 0.969696
6.54 0.99941 -0.262226 0.967204
6.55 0.996788 -0.27222 0.964616
6.56 0.994065 -0.282188 0.961931
6.57 0.991244 -0.292128 0.95915
6.58 0.988322 -0.302041 0.956273
6.59 0.985302 -0.311924 0.9533
6.6 0.982183 -0.321777 0.950233
6.61 0.978965 -0.331599 0.94707
6.62 0.975649 -0.341389 0.943812
6.63 0.972235 -0.351145 0.94046
6.64 0.968723 -0.360867 0.937014
6.65 0.965115 -0.370555 0.933474
6.66 0.961409 -0.380206 0.929841
